time	V(vcap)	I(C1)	I(V1)
3.830189999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.830879999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
3.836399999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
3.837089999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
3.843990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.844680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.850200000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
3.850890000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
3.857790000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
3.858480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.864000000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
3.864690000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
3.871590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.872280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.877800000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
3.878490000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
3.885389999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
3.886079999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.891599999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
3.892289999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
3.899190000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
3.899880000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
3.905400000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
3.906090000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
3.912990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.913680000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
3.919200000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
3.919890000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
3.926790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.927480000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
3.932999999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
3.933689999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
3.940589999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.941279999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
3.946799999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
3.947489999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
3.954390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.955080000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.960600000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
3.961290000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
3.968190000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
3.968880000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.974400000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
3.975090000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
3.981989999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
3.982679999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
3.988199999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
3.988889999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
3.995790000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
3.996480000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.002000000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.002690000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.009590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.010280000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.015800000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.016490000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.023390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.024080000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.029600000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.030289999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.037189999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.037879999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.043399999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.044089999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.050990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.051680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.057200000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.057890000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.064790000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.065480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.071000000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.071690000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.078590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.079280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.084799999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.085489999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.092390000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.093080000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.098600000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.099290000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.106190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.106880000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.112400000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.113090000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.119990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.120680000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.126200000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.126890000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.133789999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.134479999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.139999999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.140689999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.147590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.148280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.153800000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.154490000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.161390000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.162080000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.167600000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.168290000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.175190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.175880000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.181399999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.182089999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.188989999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.189679999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.195199999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.195889999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.202790000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.203480000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.203894000000000e-06	1.000000e+00	-8.095376e-18	-1.058791e-22
4.209000000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.209690000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.216590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.217280000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.222800000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.223490000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.230389999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.231079999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.236599999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.237289999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.244190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.244880000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.250400000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.251090000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.257990000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.258680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.264200000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.264890000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.271790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.272480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.278000000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.278690000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.285589999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.286279999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.291799999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.292489999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.299390000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.300080000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.305600000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.306290000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.313190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.313880000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.319400000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.320090000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.326990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.327680000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.333199999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.333889999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.340789999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.341479999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.346999999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.347689999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.354590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.355280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.360800000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.361490000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.368390000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.369080000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.374600000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.375290000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.382189999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.382879999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.388399999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.389089999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.395990000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.396680000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.402200000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.402890000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.409790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.410480000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.416000000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.416690000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.423590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.424280000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.429799999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.430489999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.437389999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.438079999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.443599999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.444289999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.451190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.451880000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.457400000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.458090000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.464990000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.465680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.471200000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.471890000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.478790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.479480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.484999999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.485689999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.492590000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.493280000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.498800000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.499490000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.506390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.507080000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.512600000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.513290000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.520190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.520880000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.526400000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.527090000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.533989999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.534679999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.540199999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.540889999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.547790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.548480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.554000000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.554690000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.561590000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.562280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.567800000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.568490000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.575390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.576080000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.581599999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.582289999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.589189999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.589879999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.595399999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.596089999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.602990000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.603680000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.609200000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.609890000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.616790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.617480000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.623000000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.623690000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.630589999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.631279999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.636799999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.637489999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.644390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.645080000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.650600000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.651290000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.658190000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.658880000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.664400000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.665090000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.671990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.672680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.676875200000000e-06	1.000000e+00	-2.168404e-18	-5.293956e-23
4.678200000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.678890000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.685789999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.686479999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.691999999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.692689999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.699590000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.700280000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.705800000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.706490000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.713390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.714080000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.719600000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.720290000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.727190000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.727880000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.733399999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.734089999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.740989999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.741679999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.747199999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.747889999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.754790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.755480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.761000000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.761690000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.768590000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.769280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.774800000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.775490000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.782389999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.783079999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.788599999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.789289999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.796190000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.796880000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.802400000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.803090000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.809990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.810680000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.816200000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.816890000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.823790000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.824480000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.829999999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.830689999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.837589999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.838279999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.843799999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.844489999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.851390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.852080000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.857600000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.858290000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.865190000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.865880000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.871400000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.872090000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.878990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.879680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.885199999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.885889999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.892789999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.893479999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.898999999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.899689999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.906590000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.907280000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
4.912800000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.913490000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.920390000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.921080000000000e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.926600000000000e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.927290000000000e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.934189999999999e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.934879999999999e-06	1.000000e+00	0.000000e+00	2.117582e-22
4.940399999999999e-06	1.000000e+00	-6.938894e-18	-1.058791e-21
4.941089999999999e-06	1.000000e+00	2.775558e-17	0.000000e+00
4.947990000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.948680000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.954200000000000e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.954890000000000e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.961790000000000e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.962480000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.968000000000000e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.968690000000000e-06	1.000000e+00	4.163336e-17	0.000000e+00
4.975590000000000e-06	1.000000e+00	3.469447e-18	0.000000e+00
4.976280000000000e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.981799999999999e-06	1.000000e+00	-6.938894e-18	-4.235165e-22
4.982489999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.989389999999999e-06	1.000000e+00	-3.469447e-18	0.000000e+00
4.990079999999999e-06	1.000000e+00	0.000000e+00	-2.117582e-22
4.995599999999999e-06	1.000000e+00	-6.938894e-18	-8.470329e-22
4.996289999999999e-06	1.000000e+00	1.387779e-17	0.000000e+00
4.999409628000021e-06	1.000000e+00	0.000000e+00	0.000000e+00
5.000000000000000e-06	1.000000e+00	0.000000e+00	0.000000e+00
