frequency,V(onoise)
2.238721138568290e+007,1.828012e-010
2.290867652767723e+007,1.813805e-010
2.344228815319870e+007,1.800365e-010
2.398832919019438e+007,1.787660e-010
2.454708915684976e+007,1.775657e-010
2.511886431509525e+007,1.764323e-010
2.570395782768807e+007,1.753627e-010
2.630267991895324e+007,1.743539e-010
2.691534803926856e+007,1.734028e-010
2.754228703338105e+007,1.725067e-010
2.818382931264391e+007,1.716626e-010
2.884031503126542e+007,1.708681e-010
2.951209226666320e+007,1.701203e-010
3.019951720401949e+007,1.694170e-010
3.090295432513522e+007,1.687556e-010
3.162277660168309e+007,1.681338e-010
3.235936569296210e+007,1.675496e-010
3.311311214825837e+007,1.670008e-010
3.388441561391950e+007,1.664854e-010
3.467368504525239e+007,1.660015e-010
3.548133892335676e+007,1.655474e-010
3.630780547700933e+007,1.651212e-010
3.715352290971643e+007,1.647214e-010
3.801893963205528e+007,1.643465e-010
3.890451449942719e+007,1.639950e-010
3.981071705534884e+007,1.636655e-010
4.073802778041036e+007,1.633567e-010
4.168693834703261e+007,1.630674e-010
4.265795188015831e+007,1.627965e-010
4.365158322401562e+007,1.625429e-010
4.466835921509531e+007,1.623056e-010
4.570881896148648e+007,1.620836e-010
4.677351412871877e+007,1.618760e-010
4.786300923226276e+007,1.616821e-010
4.897788193684352e+007,1.615009e-010
5.011872336272611e+007,1.613319e-010
5.128613839913534e+007,1.611743e-010
5.248074602497608e+007,1.610274e-010
5.370317963702407e+007,1.608908e-010
5.495408738576122e+007,1.607638e-010
5.623413251903364e+007,1.606459e-010
5.754399373371439e+007,1.605366e-010
5.888436553555757e+007,1.604356e-010
6.025595860743441e+007,1.603423e-010
6.165950018614683e+007,1.602565e-010
6.309573444801790e+007,1.601777e-010
6.456542290346409e+007,1.601057e-010
6.606934480075811e+007,1.600402e-010
6.760829753919666e+007,1.599808e-010
6.918309709189209e+007,1.599273e-010
7.079457843841220e+007,1.598796e-010
7.244359600749739e+007,1.598374e-010
7.413102413009009e+007,1.598004e-010
7.585775750291668e+007,1.597686e-010
7.762471166286743e+007,1.597418e-010
7.943282347242636e+007,1.597199e-010
8.128305161640808e+007,1.597027e-010
8.317637711026521e+007,1.596901e-010
8.511380382023571e+007,1.596821e-010
8.709635899560608e+007,1.596786e-010
8.912509381337252e+007,1.596795e-010
9.120108393558890e+007,1.596848e-010
9.332543007969697e+007,1.596945e-010
9.549925860214141e+007,1.597084e-010
9.772372209557883e+007,1.597267e-010
1.000000000000000e+008,1.597494e-010
