frequency,V(inoise),V(onoise)
1.479108388168183e+004,1.184205e-008,1.184047e-007
1.513561248436183e+004,1.184205e-008,1.184040e-007
1.548816618912456e+004,1.184205e-008,1.184032e-007
1.584893192461087e+004,1.184205e-008,1.184024e-007
1.621810097358903e+004,1.184205e-008,1.184015e-007
1.659586907437533e+004,1.184205e-008,1.184006e-007
1.698243652461716e+004,1.184205e-008,1.183997e-007
1.737800828749346e+004,1.184205e-008,1.183987e-007
1.778279410038893e+004,1.184205e-008,1.183977e-007
1.819700858609953e+004,1.184205e-008,1.183966e-007
1.862087136662836e+004,1.184205e-008,1.183955e-007
1.905460717963215e+004,1.184205e-008,1.183944e-007
1.949844599758012e+004,1.184205e-008,1.183931e-007
1.995262314968846e+004,1.184205e-008,1.183919e-007
2.041737944669495e+004,1.184205e-008,1.183905e-007
2.089296130854004e+004,1.184205e-008,1.183891e-007
2.137962089502196e+004,1.184205e-008,1.183876e-007
2.187761623949515e+004,1.184205e-008,1.183861e-007
2.238721138568302e+004,1.184205e-008,1.183845e-007
2.290867652767734e+004,1.184205e-008,1.183828e-007
2.344228815319882e+004,1.184205e-008,1.183810e-007
2.398832919019449e+004,1.184205e-008,1.183792e-007
2.454708915684988e+004,1.184205e-008,1.183772e-007
2.511886431509537e+004,1.184205e-008,1.183752e-007
2.570395782768820e+004,1.184205e-008,1.183731e-007
2.630267991895336e+004,1.184205e-008,1.183708e-007
2.691534803926869e+004,1.184205e-008,1.183685e-007
2.754228703338119e+004,1.184205e-008,1.183661e-007
2.818382931264405e+004,1.184205e-008,1.183635e-007
2.884031503126556e+004,1.184205e-008,1.183608e-007
2.951209226666335e+004,1.184205e-008,1.183580e-007
3.019951720401964e+004,1.184205e-008,1.183551e-007
3.090295432513537e+004,1.184205e-008,1.183520e-007
3.162277660168324e+004,1.184205e-008,1.183488e-007
3.235936569296226e+004,1.184205e-008,1.183454e-007
3.311311214825853e+004,1.184205e-008,1.183419e-007
3.388441561391966e+004,1.184205e-008,1.183382e-007
3.467368504525255e+004,1.184205e-008,1.183343e-007
3.548133892335692e+004,1.184205e-008,1.183303e-007
3.630780547700949e+004,1.184205e-008,1.183260e-007
3.715352290971659e+004,1.184205e-008,1.183216e-007
3.801893963205544e+004,1.184205e-008,1.183169e-007
3.890451449942737e+004,1.184205e-008,1.183121e-007
3.981071705534901e+004,1.184205e-008,1.183070e-007
4.073802778041054e+004,1.184205e-008,1.183016e-007
4.168693834703279e+004,1.184205e-008,1.182961e-007
4.265795188015849e+004,1.184205e-008,1.182902e-007
4.365158322401581e+004,1.184205e-008,1.182841e-007
4.466835921509550e+004,1.184205e-008,1.182777e-007
4.570881896148667e+004,1.184205e-008,1.182710e-007
4.677351412871897e+004,1.184205e-008,1.182639e-007
4.786300923226296e+004,1.184205e-008,1.182566e-007
4.897788193684373e+004,1.184205e-008,1.182489e-007
5.011872336272631e+004,1.184205e-008,1.182408e-007
5.128613839913555e+004,1.184205e-008,1.182324e-007
5.248074602497630e+004,1.184205e-008,1.182235e-007
5.370317963702428e+004,1.184205e-008,1.182143e-007
5.495408738576144e+004,1.184205e-008,1.182046e-007
5.623413251903386e+004,1.184205e-008,1.181944e-007
5.754399373371462e+004,1.184205e-008,1.181838e-007
5.888436553555779e+004,1.184205e-008,1.181727e-007
6.025595860743464e+004,1.184205e-008,1.181611e-007
6.165950018614706e+004,1.184205e-008,1.181489e-007
6.309573444801814e+004,1.184205e-008,1.181362e-007
6.456542290346434e+004,1.184205e-008,1.181228e-007
6.606934480075835e+004,1.184205e-008,1.181089e-007
6.760829753919689e+004,1.184205e-008,1.180942e-007
6.918309709189233e+004,1.184205e-008,1.180789e-007
7.079457843841244e+004,1.184205e-008,1.180629e-007
7.244359600749762e+004,1.184205e-008,1.180462e-007
7.413102413009033e+004,1.184205e-008,1.180286e-007
7.585775750291692e+004,1.184205e-008,1.180102e-007
7.762471166286769e+004,1.184205e-008,1.179910e-007
7.943282347242662e+004,1.184205e-008,1.179709e-007
8.128305161640835e+004,1.184205e-008,1.179498e-007
8.317637711026549e+004,1.184205e-008,1.179278e-007
8.511380382023599e+004,1.184205e-008,1.179047e-007
8.709635899560637e+004,1.184205e-008,1.178806e-007
8.912509381337282e+004,1.184205e-008,1.178553e-007
9.120108393558920e+004,1.184205e-008,1.178289e-007
9.332543007969728e+004,1.184205e-008,1.178013e-007
9.549925860214172e+004,1.184205e-008,1.177723e-007
9.772372209557916e+004,1.184205e-008,1.177420e-007
9.999999999999804e+004,1.184205e-008,1.177104e-007
1.023292992280734e+005,1.184205e-008,1.176772e-007
1.047128548050879e+005,1.184205e-008,1.176425e-007
1.071519305237585e+005,1.184205e-008,1.176062e-007
1.096478196143163e+005,1.184205e-008,1.175683e-007
1.122018454301941e+005,1.184205e-008,1.175286e-007
1.148153621496860e+005,1.184205e-008,1.174871e-007
1.174897554939506e+005,1.184205e-008,1.174436e-007
1.202264434617389e+005,1.184205e-008,1.173982e-007
1.230268770812357e+005,1.184205e-008,1.173507e-007
1.258925411794142e+005,1.184205e-008,1.173009e-007
1.288249551693108e+005,1.184205e-008,1.172490e-007
1.318256738556380e+005,1.184205e-008,1.171946e-007
1.348962882591626e+005,1.184205e-008,1.171378e-007
1.380384264602857e+005,1.184205e-008,1.170784e-007
1.412537544622725e+005,1.184205e-008,1.170162e-007
1.445439770745898e+005,1.184205e-008,1.169513e-007
1.479108388168177e+005,1.184205e-008,1.168834e-007
1.513561248436177e+005,1.184205e-008,1.168124e-007
1.548816618912449e+005,1.184205e-008,1.167383e-007
1.584893192461081e+005,1.184205e-008,1.166608e-007
1.621810097358896e+005,1.184205e-008,1.165797e-007
1.659586907437526e+005,1.184205e-008,1.164951e-007
1.698243652461709e+005,1.184205e-008,1.164067e-007
1.737800828749339e+005,1.184205e-008,1.163143e-007
1.778279410038886e+005,1.184205e-008,1.162178e-007
1.819700858609946e+005,1.184205e-008,1.161170e-007
1.862087136662829e+005,1.184205e-008,1.160117e-007
1.905460717963207e+005,1.184205e-008,1.159018e-007
1.949844599758005e+005,1.184205e-008,1.157870e-007
1.995262314968838e+005,1.184205e-008,1.156672e-007
2.041737944669486e+005,1.184205e-008,1.155422e-007
2.089296130853995e+005,1.184205e-008,1.154116e-007
2.137962089502187e+005,1.184205e-008,1.152754e-007
2.187761623949506e+005,1.184205e-008,1.151334e-007
2.238721138568292e+005,1.184205e-008,1.149851e-007
2.290867652767724e+005,1.184205e-008,1.148305e-007
2.344228815319872e+005,1.184205e-008,1.146693e-007
2.398832919019439e+005,1.184205e-008,1.145012e-007
2.454708915684978e+005,1.184205e-008,1.143259e-007
2.511886431509526e+005,1.184205e-008,1.141433e-007
2.570395782768809e+005,1.184205e-008,1.139530e-007
2.630267991895325e+005,1.184205e-008,1.137547e-007
2.691534803926857e+005,1.184205e-008,1.135482e-007
2.754228703338107e+005,1.184205e-008,1.133332e-007
2.818382931264393e+005,1.184205e-008,1.131094e-007
2.884031503126543e+005,1.184205e-008,1.128764e-007
2.951209226666322e+005,1.184205e-008,1.126339e-007
3.019951720401950e+005,1.184205e-008,1.123817e-007
3.090295432513523e+005,1.184205e-008,1.121195e-007
3.162277660168310e+005,1.184205e-008,1.118468e-007
3.235936569296212e+005,1.184205e-008,1.115634e-007
3.311311214825838e+005,1.184205e-008,1.112689e-007
3.388441561391951e+005,1.184205e-008,1.109631e-007
3.467368504525240e+005,1.184205e-008,1.106455e-007
3.548133892335676e+005,1.184205e-008,1.103159e-007
3.630780547700933e+005,1.184205e-008,1.099738e-007
3.715352290971643e+005,1.184205e-008,1.096190e-007
3.801893963205527e+005,1.184205e-008,1.092512e-007
3.890451449942719e+005,1.184205e-008,1.088700e-007
3.981071705534884e+005,1.184205e-008,1.084750e-007
4.073802778041036e+005,1.184205e-008,1.080660e-007
4.168693834703261e+005,1.184205e-008,1.076427e-007
4.265795188015831e+005,1.184205e-008,1.072047e-007
4.365158322401562e+005,1.184205e-008,1.067517e-007
4.466835921509531e+005,1.184205e-008,1.062835e-007
4.570881896148648e+005,1.184205e-008,1.057997e-007
4.677351412871877e+005,1.184205e-008,1.053002e-007
4.786300923226276e+005,1.184205e-008,1.047847e-007
4.897788193684352e+005,1.184205e-008,1.042528e-007
5.011872336272610e+005,1.184205e-008,1.037046e-007
5.128613839913533e+005,1.184205e-008,1.031396e-007
5.248074602497608e+005,1.184205e-008,1.025578e-007
5.370317963702406e+005,1.184205e-008,1.019590e-007
5.495408738576121e+005,1.184205e-008,1.013431e-007
5.623413251903363e+005,1.184205e-008,1.007100e-007
5.754399373371438e+005,1.184205e-008,1.000596e-007
5.888436553555755e+005,1.184205e-008,9.939183e-008
6.025595860743440e+005,1.184205e-008,9.870677e-008
6.165950018614681e+005,1.184205e-008,9.800439e-008
6.309573444801788e+005,1.184205e-008,9.728474e-008
6.456542290346407e+005,1.184205e-008,9.654791e-008
6.606934480075808e+005,1.184205e-008,9.579403e-008
6.760829753919662e+005,1.184205e-008,9.502324e-008
6.918309709189205e+005,1.184205e-008,9.423574e-008
7.079457843841215e+005,1.184205e-008,9.343175e-008
7.244359600749733e+005,1.184205e-008,9.261154e-008
7.413102413009004e+005,1.184205e-008,9.177543e-008
7.585775750291662e+005,1.184205e-008,9.092372e-008
7.762471166286737e+005,1.184205e-008,9.005682e-008
7.943282347242631e+005,1.184205e-008,8.917511e-008
8.128305161640804e+005,1.184205e-008,8.827906e-008
8.317637711026516e+005,1.184205e-008,8.736913e-008
8.511380382023566e+005,1.184205e-008,8.644585e-008
8.709635899560602e+005,1.184205e-008,8.550975e-008
8.912509381337245e+005,1.184205e-008,8.456142e-008
9.120108393558882e+005,1.184205e-008,8.360144e-008
9.332543007969690e+005,1.184205e-008,8.263046e-008
9.549925860214133e+005,1.184205e-008,8.164913e-008
9.772372209557875e+005,1.184205e-008,8.065812e-008
9.999999999999763e+005,1.184205e-008,7.965813e-008
1.023292992280730e+006,1.184205e-008,7.864987e-008
1.047128548050875e+006,1.184205e-008,7.763408e-008
1.071519305237581e+006,1.184205e-008,7.661150e-008
1.096478196143159e+006,1.184205e-008,7.558288e-008
1.122018454301937e+006,1.184205e-008,7.454899e-008
1.148153621496855e+006,1.184205e-008,7.351059e-008
1.174897554939502e+006,1.184205e-008,7.246846e-008
1.202264434617384e+006,1.184205e-008,7.142335e-008
1.230268770812352e+006,1.184205e-008,7.037605e-008
1.258925411794137e+006,1.184205e-008,6.932731e-008
1.288249551693103e+006,1.184205e-008,6.827788e-008
1.318256738556376e+006,1.184205e-008,6.722852e-008
1.348962882591621e+006,1.184205e-008,6.617996e-008
1.380384264602852e+006,1.184205e-008,6.513292e-008
1.412537544622720e+006,1.184205e-008,6.408810e-008
1.445439770745893e+006,1.184205e-008,6.304620e-008
1.479108388168172e+006,1.184205e-008,6.200788e-008
1.513561248436171e+006,1.184205e-008,6.097379e-008
1.548816618912444e+006,1.184205e-008,5.994457e-008
1.584893192461075e+006,1.184205e-008,5.892080e-008
1.621810097358890e+006,1.184205e-008,5.790309e-008
1.659586907437520e+006,1.184205e-008,5.689198e-008
1.698243652461703e+006,1.184205e-008,5.588800e-008
1.737800828749333e+006,1.184205e-008,5.489166e-008
1.778279410038879e+006,1.184205e-008,5.390344e-008
1.819700858609939e+006,1.184205e-008,5.292379e-008
1.862087136662822e+006,1.184205e-008,5.195314e-008
1.905460717963201e+006,1.184205e-008,5.099189e-008
1.949844599757998e+006,1.184205e-008,5.004041e-008
1.995262314968831e+006,1.184205e-008,4.909904e-008
2.041737944669479e+006,1.184205e-008,4.816811e-008
2.089296130853988e+006,1.184205e-008,4.724792e-008
2.137962089502180e+006,1.184205e-008,4.633872e-008
2.187761623949499e+006,1.184205e-008,4.544077e-008
2.238721138568285e+006,1.184205e-008,4.455429e-008
2.290867652767716e+006,1.184205e-008,4.367948e-008
2.344228815319864e+006,1.184205e-008,4.281650e-008
2.398832919019431e+006,1.184205e-008,4.196552e-008
2.454708915684969e+006,1.184205e-008,4.112666e-008
2.511886431509518e+006,1.184205e-008,4.030003e-008
2.570395782768800e+006,1.184205e-008,3.948574e-008
2.630267991895317e+006,1.184205e-008,3.868384e-008
2.691534803926849e+006,1.184205e-008,3.789440e-008
2.754228703338098e+006,1.184205e-008,3.711745e-008
2.818382931264383e+006,1.184205e-008,3.635301e-008
2.884031503126534e+006,1.184205e-008,3.560109e-008
2.951209226666312e+006,1.184205e-008,3.486169e-008
3.019951720401940e+006,1.184205e-008,3.413478e-008
3.090295432513513e+006,1.184205e-008,3.342032e-008
3.162277660168300e+006,1.184205e-008,3.271828e-008
3.235936569296201e+006,1.184205e-008,3.202859e-008
3.311311214825827e+006,1.184205e-008,3.135118e-008
3.388441561391939e+006,1.184205e-008,3.068598e-008
3.467368504525228e+006,1.184205e-008,3.003290e-008
3.548133892335665e+006,1.184205e-008,2.939184e-008
3.630780547700921e+006,1.184205e-008,2.876270e-008
3.715352290971631e+006,1.184205e-008,2.814537e-008
3.801893963205515e+006,1.184205e-008,2.753973e-008
3.890451449942707e+006,1.184205e-008,2.694567e-008
3.981071705534871e+006,1.184205e-008,2.636305e-008
4.073802778041023e+006,1.184205e-008,2.579173e-008
4.168693834703247e+006,1.184205e-008,2.523159e-008
4.265795188015817e+006,1.184205e-008,2.468247e-008
4.365158322401547e+006,1.184205e-008,2.414425e-008
4.466835921509516e+006,1.184205e-008,2.361676e-008
4.570881896148631e+006,1.184205e-008,2.309986e-008
4.677351412871860e+006,1.184205e-008,2.259340e-008
4.786300923226259e+006,1.184205e-008,2.209722e-008
4.897788193684334e+006,1.184205e-008,2.161117e-008
5.011872336272592e+006,1.184205e-008,2.113508e-008
5.128613839913514e+006,1.184205e-008,2.066881e-008
5.248074602497589e+006,1.184205e-008,2.021219e-008
5.370317963702387e+006,1.184205e-008,1.976507e-008
5.495408738576102e+006,1.184205e-008,1.932728e-008
5.623413251903344e+006,1.184205e-008,1.889867e-008
5.754399373371419e+006,1.184205e-008,1.847908e-008
5.888436553555735e+006,1.184205e-008,1.806835e-008
6.025595860743419e+006,1.184205e-008,1.766632e-008
6.165950018614660e+006,1.184205e-008,1.727284e-008
6.309573444801766e+006,1.184205e-008,1.688775e-008
6.456542290346385e+006,1.184205e-008,1.651089e-008
6.606934480075786e+006,1.184205e-008,1.614212e-008
6.760829753919640e+006,1.184205e-008,1.578128e-008
6.918309709189182e+006,1.184205e-008,1.542822e-008
7.079457843841192e+006,1.184205e-008,1.508280e-008
7.244359600749710e+006,1.184205e-008,1.474486e-008
7.413102413008980e+006,1.184205e-008,1.441425e-008
7.585775750291637e+006,1.184205e-008,1.409084e-008
7.762471166286712e+006,1.184205e-008,1.377448e-008
7.943282347242604e+006,1.184205e-008,1.346504e-008
8.128305161640776e+006,1.184205e-008,1.316237e-008
8.317637711026489e+006,1.184205e-008,1.286633e-008
8.511380382023538e+006,1.184205e-008,1.257680e-008
8.709635899560574e+006,1.184205e-008,1.229364e-008
8.912509381337218e+006,1.184205e-008,1.201672e-008
9.120108393558854e+006,1.184205e-008,1.174590e-008
9.332543007969661e+006,1.184205e-008,1.148108e-008
9.549925860214103e+006,1.184205e-008,1.122211e-008
9.772372209557844e+006,1.184205e-008,1.096888e-008
9.999999999999732e+006,1.184205e-008,1.072127e-008
1.023292992280727e+007,1.184205e-008,1.047916e-008
1.047128548050872e+007,1.184205e-008,1.024243e-008
1.071519305237578e+007,1.184205e-008,1.001097e-008
1.096478196143156e+007,1.184205e-008,9.784662e-009
1.122018454301933e+007,1.184205e-008,9.563405e-009
1.148153621496852e+007,1.184205e-008,9.347088e-009
1.174897554939498e+007,1.184205e-008,9.135602e-009
1.202264434617380e+007,1.184205e-008,8.928847e-009
1.230268770812348e+007,1.184205e-008,8.726718e-009
1.258925411794133e+007,1.184205e-008,8.529116e-009
1.288249551693099e+007,1.184205e-008,8.335943e-009
1.318256738556371e+007,1.184205e-008,8.147102e-009
1.348962882591617e+007,1.184205e-008,7.962500e-009
1.380384264602847e+007,1.184205e-008,7.782043e-009
1.412537544622716e+007,1.184205e-008,7.605641e-009
1.445439770745888e+007,1.184205e-008,7.433206e-009
1.479108388168167e+007,1.184205e-008,7.264649e-009
1.513561248436167e+007,1.184205e-008,7.099887e-009
1.548816618912439e+007,1.184205e-008,6.938835e-009
1.584893192461070e+007,1.184205e-008,6.781412e-009
1.621810097358885e+007,1.184205e-008,6.627537e-009
1.659586907437515e+007,1.184205e-008,6.477133e-009
1.698243652461698e+007,1.184205e-008,6.330121e-009
1.737800828749327e+007,1.184205e-008,6.186428e-009
1.778279410038874e+007,1.184205e-008,6.045979e-009
1.819700858609933e+007,1.184205e-008,5.908702e-009
1.862087136662816e+007,1.184205e-008,5.774528e-009
1.905460717963195e+007,1.184205e-008,5.643385e-009
1.949844599757991e+007,1.184205e-008,5.515208e-009
1.995262314968824e+007,1.184205e-008,5.389929e-009
2.041737944669473e+007,1.184205e-008,5.267485e-009
2.089296130853982e+007,1.184205e-008,5.147812e-009
2.137962089502173e+007,1.184205e-008,5.030847e-009
2.187761623949492e+007,1.184205e-008,4.916531e-009
2.238721138568277e+007,1.184205e-008,4.804803e-009
2.290867652767709e+007,1.184205e-008,4.695607e-009
2.344228815319857e+007,1.184205e-008,4.588884e-009
2.398832919019423e+007,1.184205e-008,4.484580e-009
2.454708915684962e+007,1.184205e-008,4.382640e-009
2.511886431509510e+007,1.184205e-008,4.283011e-009
2.570395782768792e+007,1.184205e-008,4.185641e-009
2.630267991895308e+007,1.184205e-008,4.090479e-009
2.691534803926840e+007,1.184205e-008,3.997476e-009
2.754228703338089e+007,1.184205e-008,3.906582e-009
2.818382931264374e+007,1.184205e-008,3.817751e-009
2.884031503126525e+007,1.184205e-008,3.730936e-009
2.951209226666303e+007,1.184205e-008,3.646091e-009
3.019951720401931e+007,1.184205e-008,3.563171e-009
3.090295432513503e+007,1.184205e-008,3.482135e-009
3.162277660168290e+007,1.184205e-008,3.402938e-009
3.235936569296191e+007,1.184205e-008,3.325539e-009
3.311311214825817e+007,1.184205e-008,3.249898e-009
3.388441561391930e+007,1.184205e-008,3.175975e-009
3.467368504525218e+007,1.184205e-008,3.103732e-009
3.548133892335654e+007,1.184205e-008,3.033129e-009
3.630780547700910e+007,1.184205e-008,2.964130e-009
3.715352290971620e+007,1.184205e-008,2.896699e-009
3.801893963205504e+007,1.184205e-008,2.830800e-009
3.890451449942695e+007,1.184205e-008,2.766399e-009
3.981071705534859e+007,1.184205e-008,2.703461e-009
4.073802778041011e+007,1.184205e-008,2.641954e-009
4.168693834703235e+007,1.184205e-008,2.581845e-009
4.265795188015805e+007,1.184205e-008,2.523102e-009
4.365158322401536e+007,1.184205e-008,2.465694e-009
4.466835921509504e+007,1.184205e-008,2.409592e-009
4.570881896148621e+007,1.184205e-008,2.354765e-009
4.677351412871849e+007,1.184205e-008,2.301184e-009
4.786300923226247e+007,1.184205e-008,2.248822e-009
4.897788193684322e+007,1.184205e-008,2.197650e-009
5.011872336272580e+007,1.184205e-008,2.147642e-009
5.128613839913502e+007,1.184205e-008,2.098772e-009
5.248074602497576e+007,1.184205e-008,2.051012e-009
5.370317963702374e+007,1.184205e-008,2.004339e-009
5.495408738576088e+007,1.184205e-008,1.958727e-009
5.623413251903330e+007,1.184205e-008,1.914153e-009
5.754399373371404e+007,1.184205e-008,1.870593e-009
5.888436553555721e+007,1.184205e-008,1.828023e-009
6.025595860743405e+007,1.184205e-008,1.786422e-009
6.165950018614645e+007,1.184205e-008,1.745767e-009
6.309573444801751e+007,1.184205e-008,1.706037e-009
6.456542290346369e+007,1.184205e-008,1.667210e-009
6.606934480075770e+007,1.184205e-008,1.629267e-009
6.760829753919622e+007,1.184205e-008,1.592187e-009
6.918309709189165e+007,1.184205e-008,1.555951e-009
7.079457843841174e+007,1.184205e-008,1.520539e-009
7.244359600749691e+007,1.184205e-008,1.485933e-009
7.413102413008960e+007,1.184205e-008,1.452114e-009
7.585775750291617e+007,1.184205e-008,1.419065e-009
7.762471166286692e+007,1.184205e-008,1.386767e-009
7.943282347242585e+007,1.184205e-008,1.355205e-009
8.128305161640757e+007,1.184205e-008,1.324361e-009
8.317637711026469e+007,1.184205e-008,1.294218e-009
8.511380382023518e+007,1.184205e-008,1.264762e-009
8.709635899560553e+007,1.184205e-008,1.235975e-009
8.912509381337196e+007,1.184205e-008,1.207844e-009
9.120108393558832e+007,1.184205e-008,1.180353e-009
9.332543007969639e+007,1.184205e-008,1.153487e-009
9.549925860214081e+007,1.184205e-008,1.127233e-009
9.772372209557822e+007,1.184205e-008,1.101576e-009
1.000000000000000e+008,1.184205e-008,1.076504e-009
